state,district,taluka,village,structure_code,structure_name,structure_owner_department,structure_owner_department_sub_type,structure_type,village_population,Village population
Maharashtra,Osmanabad,Kalamb,Sapnai,OS/KLM/Sapnai/AGR/NALA3,SapnaiNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Sapnai,OS/KLM/Sapnai/AGR/NALA2,SapnaiNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Sapnai,OS/KLM/Sapnai/AGR/NALA1,SapnaiNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/FP9,SatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/FP8,SatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/FP7,SatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/FP6,SatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/FP5,SatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/FP4,SatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/FP3,SatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/FP2,SatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/FP1,SatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/MNB1,SatephalMNB,Agriculture Department,Agriculture Department,MNB,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/NALA2,SatephalNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Satephal,OS/KLM/Satephal/AGR/NALA1,SatephalNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Satra,OS/KLM/Satra/AGR/CMPB2,SatraCompartment Bunding,Agriculture Department,Agriculture Department,Compartment Bunding,,
Maharashtra,Osmanabad,Kalamb,Satra,OS/KLM/Satra/AGR/CMPB1,SatraCompartment Bunding,Agriculture Department,Agriculture Department,Compartment Bunding,,
Maharashtra,Osmanabad,Kalamb,Satra,OS/KLM/Satra/AGR/FP5,SatraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satra,OS/KLM/Satra/AGR/FP4,SatraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satra,OS/KLM/Satra/AGR/FP3,SatraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satra,OS/KLM/Satra/AGR/FP2,SatraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satra,OS/KLM/Satra/AGR/FP1,SatraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Satra,OS/KLM/Satra/AGR/MNB2,SatraMNB,Agriculture Department,Agriculture Department,MNB,,
Maharashtra,Osmanabad,Kalamb,Satra,OS/KLM/Satra/AGR/MNB1,SatraMNB,Agriculture Department,Agriculture Department,MNB,,
Maharashtra,Osmanabad,Kalamb,Satra,OS/KLM/Satra/AGR/NALA2,SatraNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Satra,OS/KLM/Satra/AGR/NALA1,SatraNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Saundana (Dhoki),OS/KLM/Saundana (Dhoki)/AGR/FP7,Saundana (Dhoki)Farm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana (Dhoki),OS/KLM/Saundana (Dhoki)/AGR/FP6,Saundana (Dhoki)Farm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana (Dhoki),OS/KLM/Saundana (Dhoki)/AGR/FP5,Saundana (Dhoki)Farm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana (Dhoki),OS/KLM/Saundana (Dhoki)/AGR/FP4,Saundana (Dhoki)Farm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana (Dhoki),OS/KLM/Saundana (Dhoki)/AGR/FP3,Saundana (Dhoki)Farm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana (Dhoki),OS/KLM/Saundana (Dhoki)/AGR/FP2,Saundana (Dhoki)Farm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana (Dhoki),OS/KLM/Saundana (Dhoki)/AGR/FP1,Saundana (Dhoki)Farm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana (Dhoki),OS/KLM/Saundana (Dhoki)/AGR/MNB1,Saundana (Dhoki)MNB,Agriculture Department,Agriculture Department,MNB,,
Maharashtra,Osmanabad,Kalamb,Saundana (Dhoki),OS/KLM/Saundana (Dhoki)/AGR/NALA2,Saundana (Dhoki)Nala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Saundana (Dhoki),OS/KLM/Saundana (Dhoki)/AGR/NALA1,Saundana (Dhoki)Nala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/AGR/FP5,Saundana AmbaFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/AGR/FP4,Saundana AmbaFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/AGR/FP3,Saundana AmbaFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/AGR/FP2,Saundana AmbaFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/AGR/FP1,Saundana AmbaFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/FST/FSTP1,Saundana AmbaForest Pond,Forest Department,Forest Department,Forest Pond,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/WCD/MITK1,Saundana AmbaMi tank,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Mi tank,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/WCD/STTK1,Saundana AmbaStorage tank,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Storage tank,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/WCD/PCTK1,Saundana AmbaPerculation tank,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Perculation tank,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/FST/MNB1,Saundana AmbaMNB,Forest Department,Forest Department,MNB,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/AGR/NALA2,Saundana AmbaNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Saundana Amba,OS/KLM/Saundana Amba/AGR/NALA1,Saundana AmbaNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shelgaon,OS/KLM/Shelgaon/AGR/FP5,ShelgaonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelgaon,OS/KLM/Shelgaon/AGR/FP4,ShelgaonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelgaon,OS/KLM/Shelgaon/AGR/FP3,ShelgaonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelgaon,OS/KLM/Shelgaon/AGR/FP2,ShelgaonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelgaon,OS/KLM/Shelgaon/AGR/FP1,ShelgaonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelgaon,OS/KLM/Shelgaon/AGR/MNB1,ShelgaonMNB,Agriculture Department,Agriculture Department,MNB,,
Maharashtra,Osmanabad,Kalamb,Shelgaon,OS/KLM/Shelgaon/AGR/NALA1,ShelgaonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shelgaon Divani,OS/KLM/Shelgaon Divani/AGR/FP3,Shelgaon DivaniFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelgaon Divani,OS/KLM/Shelgaon Divani/AGR/FP2,Shelgaon DivaniFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelgaon Divani,OS/KLM/Shelgaon Divani/AGR/FP1,Shelgaon DivaniFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelgaon Divani,OS/KLM/Shelgaon Divani/AGR/NALA1,Shelgaon DivaniNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/FP10,Shelka DhanoraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/FP9,Shelka DhanoraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/FP8,Shelka DhanoraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/FP7,Shelka DhanoraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/FP6,Shelka DhanoraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/FP5,Shelka DhanoraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/FP4,Shelka DhanoraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/FP3,Shelka DhanoraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/FP2,Shelka DhanoraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/FP1,Shelka DhanoraFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/IRG/MITK1,Shelka DhanoraMi tank,Irrigation Department,Osmanabad pathbandhare sub Division,Mi tank,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/IRG/STTK1,Shelka DhanoraStorage tank,Irrigation Department,Osmanabad pathbandhare sub Division,Storage tank,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/IRG/PCTK1,Shelka DhanoraPerculation tank,Irrigation Department,Osmanabad pathbandhare sub Division,Perculation tank,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/MNB2,Shelka DhanoraMNB,Agriculture Department,Agriculture Department,MNB,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/MNB1,Shelka DhanoraMNB,Agriculture Department,Agriculture Department,MNB,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/NALA2,Shelka DhanoraNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shelka Dhanora,OS/KLM/Shelka Dhanora/AGR/NALA1,Shelka DhanoraNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/FP10,ShingoliFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/FP9,ShingoliFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/FP8,ShingoliFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/FP7,ShingoliFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/FP6,ShingoliFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/FP5,ShingoliFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/FP4,ShingoliFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/FP3,ShingoliFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/FP2,ShingoliFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/FP1,ShingoliFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/MNB2,ShingoliMNB,Agriculture Department,Agriculture Department,MNB,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/MNB1,ShingoliMNB,Agriculture Department,Agriculture Department,MNB,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/NALA2,ShingoliNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shingoli,OS/KLM/Shingoli/AGR/NALA1,ShingoliNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP20,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP19,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP18,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP17,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP16,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP15,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP14,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP13,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP12,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP11,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP10,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP9,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP8,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP7,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP6,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP5,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP4,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP3,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP2,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/FP1,ShiradhonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/NALA6,ShiradhonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/NALA5,ShiradhonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/NALA4,ShiradhonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/NALA3,ShiradhonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/NALA2,ShiradhonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Shiradhon,OS/KLM/Shiradhon/AGR/NALA1,ShiradhonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Kalamb,Tadgaon,OS/KLM/Tadgaon/AGR/FP5,TadgaonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Tadgaon,OS/KLM/Tadgaon/AGR/FP4,TadgaonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Tadgaon,OS/KLM/Tadgaon/AGR/FP3,TadgaonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Tadgaon,OS/KLM/Tadgaon/AGR/FP2,TadgaonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Tadgaon,OS/KLM/Tadgaon/AGR/FP1,TadgaonFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Kalamb,Tadgaon,OS/KLM/Tadgaon/WCD/MITK1,TadgaonMi tank,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Mi tank,,
Maharashtra,Osmanabad,Kalamb,Tadgaon,OS/KLM/Tadgaon/WCD/STTK1,TadgaonStorage tank,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Storage tank,,
Maharashtra,Osmanabad,Kalamb,Tadgaon,OS/KLM/Tadgaon/WCD/PCTK1,TadgaonPerculation tank,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Perculation tank,,
